"CatalogProductId","CatalogProductName","Color","HexCode","Size","SKU","GTIN","CarolinaMadePartId","SanMarPartId","SSActivewear_SKU","AlphabroderPartId"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue","#98A4BE","M","2406552748","00884913285125","3001CVCHBLM","1396703","B00706234","B002CN074"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue","#98A4BE","L","9743674281","00884913285200","3001CVCHBLL","1396704","B00706235","B002CN075"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue","#98A4BE","XL","1247607114","00884913285286","3001CVCHBLXL","1396705","B00706236","B002CN076"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue","#98A4BE","2XL","2753276334","00884913285361","3001CVCHBLXXL","1396711","B00706237","B002CN077"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue","#98A4BE","3XL","6190900259","00884913343917","3001CVCHBL3X","1396722","B00706238","B002CN078"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue","#98A4BE","4XL","1096406682","00884913343993","N/A","1396733","B00706239","B002CN079"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue","#98A4BE","5XL","3696170635",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","XS","4153771939","00884913695498","N/A","N/A","B00706082","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","S","5562113056","00884913695504","N/A","N/A","B00706083","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","M","5647505102","00884913695511","N/A","N/A","B00706084","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","L","7444670099","00884913695528","N/A","N/A","B00706085","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","XL","7649852738","00884913695535","N/A","N/A","B00706086","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","2XL","2588422149","00884913695542","N/A","N/A","B00706087","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","3XL","8619707113","00884913695559","N/A","N/A","B00706088","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","4XL","6273303203","00884913695566","N/A","N/A","B00706089","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Blue Lagoon","#84A1A6","5XL","4955108144",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","XS","4308933784","00884913285453","3001CVCHBRXS","1396741","B00706392","B002CN242"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","S","7110424668","00884913286856","3001CVCHBRS","1396742","B00706393","B002CN243"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","M","3562855439","00884913285132","3001CVCHBRM","1396743","B00706394","B002CN244"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","L","2871621539","00884913285217","3001CVCHBRL","1396744","B00706395","B002CN245"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","XL","5983039910","00884913285293","3001CVCHBRXL","1396745","B00706396","B002CN246"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","2XL","5958868024","00884913285378","3001CVCHBRXXL","1396751","B00706397","B002CN247"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","3XL","1702699049","00884913343924","3001CVCHBR3X","1396762","B00706398","B002CN248"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","4XL","5137769473","00884913344006","N/A","1396773","B00706399","B002CN249"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Brown","#5F4435","5XL","8639727196",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","XS","9939012333","00884913677609","N/A","N/A","B00706142","B002CN412"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","S","7294522392","00884913677616","N/A","N/A","B00706143","B002CN413"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","M","7710196101","00884913677623","N/A","N/A","B00706144","B002CN414"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","L","4878730703","00884913677630","N/A","N/A","B00706145","B002CN415"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","XL","4469393776","00884913677647","N/A","N/A","B00706146","B002CN416"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","2XL","4001720125","00884913677654","N/A","N/A","B00706147","B002CN417"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","3XL","2478548541","00884913677661","N/A","N/A","B00706148","B002CN418"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","4XL","6187136612","00884913677678","N/A","N/A","B00706149","B002CN419"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Bubble Gum","#E0ABC8","5XL","4891079382",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","XS","1813306974","00884913677685","N/A","N/A","B00706062","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","S","7593381977","00884913677692","N/A","N/A","B00706063","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","M","2052181530","00884913677708","N/A","N/A","B00706064","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","L","1743711453","00884913677715","N/A","N/A","B00706065","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","XL","8424240970","00884913677722","N/A","N/A","B00706066","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","2XL","3740060762","00884913677739","N/A","N/A","B00706067","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","3XL","7747901965","00884913677746","N/A","N/A","B00706068","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","4XL","3558720100","00884913677753","N/A","N/A","B00706069","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Canvas Red","#8C1E23","5XL","2200743471",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","XS","6695357357","00884913473805","3001CVCHCAXS","1396781","B00706732","B002CNBJ2"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","S","2054249182","00884913473812","3001CVCHCAS","1396782","B00706733","B002CNBJ3"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","M","1174958697","00884913473829","3001CVCHCAM","1396783","B00706734","B002CNBJ4"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","L","7067161600","00884913473836","3001CVCHCAL","1396784","B00706735","B002CNBJ5"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","XL","8607621060","00884913473843","3001CVCHCAXL","1396785","B00706736","B002CNBJ6"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","2XL","8976356411","00884913473850","3001CVCHCAXXL","1396791","B00706737","B002CNBJ7"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","3XL","9330681742","00884913473867","3001CVCHCA3X","1396802","B00706738","B002CNBJ8"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","4XL","4509198740","00884913473874","N/A","1396813","B00706739","B002CNBJ9"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cardinal","#6B2937","5XL","1068970803",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","XS","2265961343","00884913832329","3001CVCHCEXS","N/A","B00706382","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","S","5014785212","00884913832336","3001CVCHCES","N/A","B00706383","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","M","9483018570","00884913832343","3001CVCHCEM","N/A","B00706384","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","L","1619420161","00884913832350","3001CVCHCEL","N/A","B00706385","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","XL","8984242667","00884913832367","3001CVCHCEXL","N/A","B00706386","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","2XL","2818563869","00884913832374","3001CVCHCEXXL","N/A","B00706387","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","3XL","5120525600","00884913832381","3001CVCHCE3X","N/A","B00706388","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","4XL","7315277193","00884913832398","3001CVCHCE4X","N/A","B00706389","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Carolina Blue","#93B9DB","5XL","7956891927",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","XS","5244955331","00884913659919","N/A","N/A","B00706052","B002CN472"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","S","5576010972","00884913659926","N/A","N/A","B00706053","B002CN473"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","M","5201542772","00884913659933","N/A","N/A","B00706054","B002CN474"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","L","9413378933","00884913659940","N/A","N/A","B00706055","B002CN475"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","XL","8470077917","00884913659957","N/A","N/A","B00706056","B002CN476"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","2XL","1082917412","00884913659964","N/A","N/A","B00706057","B002CN477"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","3XL","5045238103","00884913659971","N/A","N/A","B00706058","B002CN478"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","4XL","8081852944","00884913659988","N/A","N/A","B00706059","B002CN479"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cement","#BEB7B0","5XL","2545964581",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","XS","4397882933","00884913677524","N/A","N/A","B00706132","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","S","9644626387","00884913677531","N/A","N/A","B00706133","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","M","9894695031","00884913677548","N/A","N/A","B00706134","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","L","4543496300","00884913677555","N/A","N/A","B00706135","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","XL","4959484031","00884913677562","N/A","N/A","B00706136","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","2XL","8975965881","00884913677579","N/A","N/A","B00706137","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","3XL","7865826214","00884913677586","N/A","N/A","B00706138","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","4XL","1378746911","00884913677593","N/A","N/A","B00706139","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Charity Pink","#EC6180","5XL","6612186193",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","XS","2113464327","00884913545779","3001CVCHCLXS","1396821","B00706742","B002CNB92"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","S","3345882041","00884913545786","3001CVCHCLS","1396822","B00706743","B002CNB93"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","M","1500037144","00884913545793","3001CVCHCLM","1396823","B00706744","B002CNB94"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","L","5013736130","00884913545809","3001CVCHCLL","1396824","B00706745","B002CNB95"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","XL","5681016088","00884913545816","3001CVCHCLXL","1396825","B00706746","B002CNB96"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","2XL","8516195961","00884913545823","3001CVCHCLXXL","1396831","B00706747","B002CNB97"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","3XL","2451945565","00884913545830","3001CVCHCL3X","1396842","B00706748","B002CNB98"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","4XL","8312558842","00884913545847","N/A","1396853","B00706749","B002CNB99"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Clay","#823429","5XL","6063951249",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","XS","4337368047","00884913545854","3001CVCHCOXS","1396861","B00706222","B002CNBL2"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","S","8508828354","00884913545861","3001CVCHCOS","1396862","B00706223","B002CNBL3"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","M","4723025352","00884913545878","3001CVCHCOM","1396863","B00706224","B002CNBL4"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","L","7880129331","00884913545885","3001CVCHCOL","1396864","B00706225","B002CNBL5"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","XL","5752394242","00884913545892","3001CVCHCOXL","1396865","B00706226","B002CNBL6"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","2XL","9885899865","00884913545908","3001CVCHCOXXL","1396871","B00706227","B002CNBL7"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","3XL","8720447730","00884913545915","3001CVCHCO3X","1396882","B00706228","B002CNBL8"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","4XL","9725248454","00884913545922","N/A","1396893","B00706229","B002CNBL9"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Columbia Blue","#5F85BF","5XL","5840705285",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","XS","3025766785","00884913659759","N/A","N/A","B00706042","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","S","5395379595","00884913659766","N/A","N/A","B00706043","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","M","1369345726","00884913659773","N/A","N/A","B00706044","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","L","5630542080","00884913659780","N/A","N/A","B00706045","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","XL","9487077527","00884913659797","N/A","N/A","B00706046","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","2XL","4367869591","00884913659803","N/A","N/A","B00706047","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","3XL","2426214274","00884913659810","N/A","N/A","B00706048","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","4XL","4049588946","00884913659827","N/A","N/A","B00706049","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Cool Grey","#AFA79F","5XL","4714648172",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","XS","5660919800","00884913473881","3001CVCHDTXS","1396901","B00706212","B002CNFU2"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","S","4672468868","00884913473898","3001CVCHDTS","1396902","B00706213","B002CNFU3"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","M","4961125749","00884913473904","3001CVCHDTM","1396903","B00706214","B002CNFU4"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","L","3317460234","00884913473911","3001CVCHDTL","1396904","B00706215","B002CNFU5"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","XL","9070045731","00884913473928","3001CVCHDTXL","1396905","B00706216","B002CNFU6"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","2XL","1912057310","00884913473935","3001CVCHDTXXL","1396911","B00706217","B002CNFU7"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","3XL","4016394611","00884913473942","3001CVCHDT3X","1396922","B00706218","B002CNFU8"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","4XL","9658338406","00884913473959","N/A","1396933","B00706219","B002CNFU9"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Deep Teal","#2E5F70","5XL","4879293247",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","XS","7614763807","00884913644960","3001CVCHDUXS","1409101","B00706982","B098CNF42"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","S","9646397834","00884913644977","3001CVCHDUS","1409102","B00706983","B098CNF43"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","M","8445715243","00884913644984","3001CVCHDUM","1409103","B00706984","B098CNF44"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","L","9448523873","00884913644991","3001CVCHDUL","1409104","B00706985","B098CNF45"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","XL","3372410950","00884913645004","3001CVCHDUXL","1409105","B00706986","B098CNF46"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","2XL","4326349014","00884913645011","3001CVCHDUXXL","1409111","B00706987","B098CNF47"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","3XL","3395432804","00884913645028","3001CVCHDU3X","1409122","B00706988","B098CNF48"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","4XL","7934991090","00884913645035","N/A","1409133","B00706989","B098CNF49"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dust","#BDADA0","5XL","2232488775",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","XS","6808099298","00884913634558","3001CVCHDBXS","1396941","B00706432","B002CNGN2"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","S","4368542621","00884913634565","3001CVCHDBS","1396942","B00706433","B002CNGN3"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","M","8105126288","00884913634572","3001CVCHDBM","1396943","B00706434","B002CNGN4"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","L","9154728141","00884913634589","3001CVCHDBL","1396944","B00706435","B002CNGN5"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","XL","9475663116","00884913634596","3001CVCHDBXL","1396945","B00706436","B002CNGN6"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","2XL","4865143837","00884913634602","3001CVCHDBXXL","1396951","B00706437","B002CNGN7"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","3XL","7975084454","00884913634619","3001CVCHDB3X","1396962","B00706438","B002CNGN8"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","4XL","8282196380","00884913634626","N/A","1396973","B00706439","B002CNGN9"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Dusty Blue","#6C9185","5XL","6638607201",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","XS","5196230635","00884913677760","N/A","N/A","B00706182","B002CN602"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","S","7732602720","00884913677777","N/A","N/A","B00706183","B002CN603"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","M","9937433085","00884913677784","N/A","N/A","B00706184","B002CN604"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","L","7030230115","00884913677791","N/A","N/A","B00706185","B002CN605"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","XL","8577517543","00884913677807","N/A","N/A","B00706186","B002CN606"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","2XL","2537746248","00884913677814","N/A","N/A","B00706187","B002CN607"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","3XL","1932078024","00884913677821","N/A","N/A","B00706188","B002CN608"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","4XL","5007401027","00884913677838","N/A","N/A","B00706189","B002CN609"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Emerald","#000000","5XL","7520454510",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","XS","9259983140","00884913473966","3001CVCHEFXS","1396981","B00706542","B002CNFV2"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","S","4999568774","00884913473973","3001CVCHEFS","1396982","B00706543","B002CNFV3"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","M","1925204953","00884913473980","3001CVCHEFM","1396983","B00706544","B002CNFV4"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","L","6909981535","00884913473997","3001CVCHEFL","1396984","B00706545","B002CNFV5"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","XL","3986321892","00884913474000","3001CVCHEFXL","1396985","B00706546","B002CNFV6"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","2XL","4441185377","00884913474017","3001CVCHEFXXL","1396991","B00706547","B002CNFV7"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","3XL","9912667155","00884913474024","3001CVCHEF3X","1397002","B00706548","B002CNFV8"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","4XL","4128161131","00884913474031","N/A","1397013","B00706549","B002CNFV9"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Forest","#35443F","5XL","4708492937",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","XS","6795044155","00884913772786","N/A","N/A","B00706152","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","S","7348064627","00884913772793","N/A","N/A","B00706153","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","M","9724546897","00884913772809","N/A","N/A","B00706154","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","L","9425067373","00884913772816","N/A","N/A","B00706155","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","XL","1101282505","00884913772823","N/A","N/A","B00706156","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","2XL","8419200176","00884913772830","N/A","N/A","B00706157","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","3XL","6590667586","00884913772847","N/A","N/A","B00706158","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","4XL","9347998534","00884913772854","N/A","N/A","B00706159","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather French Vanilla","#E8DA9B","5XL","6572108274",,"N/A","N/A","N/A","N/A"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Gold","#E4B30B","XS","7214670110","00884913832244","N/A","N/A","B00706422","B002CNHH2"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Gold","#E4B30B","S","7579031893","00884913832251","N/A","N/A","B00706423","B002CNHH3"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Gold","#E4B30B","M","6003020320","00884913832268","N/A","N/A","B00706424","B002CNHH4"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Gold","#E4B30B","L","5461480258","00884913832275","N/A","N/A","B00706425","B002CNHH5"
"bc3001cvc","Bella + Canvas CVC Heathered Jersey Tee","Heather Gold","#E4B30B","XL","5356090276","00884913832282","N/A","N/A","B00706426","B002CNHH6"
